"Week_ending_Friday","Week_number","Status","Dubai_crude_USD.p.bbl","NZ_US_exrate","Dubai_crude_NZD.p.bbl","Diesel_importer_cost_NZc.p.l","Diesel_ETS_NZc.p.l","Diesel_GST_NZc.p.l","Diesel_taxes_NZc.p.l","Diesel_price_excl_taxes_NZc.p.l","Diesel_main_port_price_NZc.p.l","Diesel_discounted_retail_price_NZc.p.l","Diesel_importer_margin_NZc.p.l","Diesel_margin_trend_NZc.p.l","Regular_Petrol_importer_cost_NZc.p.l","Regular_Petrol_ETS_NZc.p.l","Regular_Petrol_GST_NZc.p.l","Regular_Petrol_taxes_NZc.p.l","Regular_Petrol_price_excl_taxes_NZc.p.l","Regular_Petrol_main_port_price_NZc.p.l","Regular_Petrol_discounted_retail_price_NZc.p.l","Regular_Petrol_importer_margin_NZc.p.l","Regular_Petrol_margin_trend_NZc.p.l","Premium_Petrol_95R_importer_cost_NZc.p.l","Premium_Petrol_95R_ETS_NZc.p.l","Premium_Petrol_95R_GST_NZc.p.l","Premium_Petrol_95R_taxes_NZc.p.l","Premium_Petrol_95R_price_excl_taxes_NZc.p.l","Premium_Petrol_95R_main_port_price_NZc.p.l","Premium_Petrol_95R_discounted_retail_price_NZc.p.l","Premium_Petrol_95R_importer_margin_NZc.p.l","Premium_Petrol_95R_margin_trend_NZc.p.l","Diesel_main_port_price_excl_taxes_NZc.p.l"
2019-03-22,"2019w12","Final",67.4,0.68672,98.1477166821994,79.3748557831338,6.675,19.6826086956522,23.68929681114,120.53570318886,162.9,150.9,41.1608474057262,37.871548200592,75.5187361278672,5.775,26.9895584968841,100.350246612372,100.794701863739,217.885807520032,206.919948476111,25.2759657358722,29.3884353507134,77.5265791019753,5.918,28.8525626787243,102.213250794212,113.071729742674,227.528878086277,221.202980536886,35.5451506406988,39.2627185707924,134.347173913043
2019-03-29,"2019w13","Final",66.96,0.68404,97.8890123384597,78.8444183323958,6.675,20.1111801242236,24.1178682397114,123.392846046003,166.185714285714,154.185714285714,44.548427713607,37.7623503079932,75.7851100598742,5.775,27.4765398165731,100.837227932061,104.041243994999,221.619330970981,210.65347192706,28.2561339351251,29.2006628372213,77.800819561043,5.918,29.3420627163477,102.702750831835,116.33506332683,231.281711708056,224.955814158665,38.5342437657868,39.0940564359259,137.204316770186
2019-04-05,"2019w14","Final",68.96,0.67844,101.644950179824,80.0475409690877,6.675,19.8627806975633,23.8694481807571,121.736870500562,167.9,152.281318681319,41.6893295314739,37.6531524153944,77.1461290785796,5.775,27.3206299893311,100.681297472525,103.001865779013,225.277553978818,209.458163251538,25.8557367004336,29.0128903237292,79.2196635836474,5.918,29.0181550658488,102.378822549043,114.175699622465,235.009990763879,222.472522171507,34.9560360388172,38.9253943010594,138.695
2019-04-12,"2019w15","Final",70.34,0.67424,104.324869482677,82.6677032177928,6.675,20.3658862876254,24.3725537708192,125.090907767642,171.757142857143,156.138461538462,42.4232045498495,37.5439545227956,80.2699474420821,5.775,28.1100684904208,101.470735973615,108.264789119611,231.329915820506,215.510525093226,27.9948416775291,28.8251178102371,82.3553267105647,5.918,29.809796236825,103.170463720019,119.453307428973,241.079239741364,228.541771148992,37.0979807184081,38.7567321661929,142.049037267081
2019-04-19,"2019w16","Final",70.58,0.67395,104.725869871652,83.0963834183259,6.675,20.6453893932155,24.6520568764093,126.954261804909,173.9,158.281318681319,43.8578783865835,37.4347566301968,81.6995960172925,5.775,28.3168261930871,101.677493676281,109.643173804054,232.915058207615,217.095667480334,27.9435777867611,28.637345296745,83.7858726223547,5.918,30.0171308292235,103.377798312417,120.835538044963,242.668804949753,230.13133635738,37.0496654226083,38.5880700313264,143.912391304348
2019-04-26,"2019w17","Final",73.2,0.664833333333333,110.102782652294,85.6534185611578,6.675,20.9248924988055,24.9315599819993,128.817615842176,176.042857142857,160.424175824176,43.1641972810186,37.325558737598,84.0571123260821,5.775,28.7679339079955,102.128601391189,112.65055857011,236.373550688579,220.554159961299,28.5934462440275,28.4495727832529,86.17199743711,5.918,30.497770111602,103.858437594796,124.039799927486,246.353706114654,233.816237522282,37.8678024903759,38.4194078964599,145.775745341615
2019-05-03,"2019w18","Final",71.21,0.66494,107.092369236322,83.6726524787841,6.675,19.5832775919732,23.589945075167,119.873516463295,165.757142857143,150.138461538462,36.2008639845104,37.2163608449992,81.1453572021565,5.775,27.9784954069058,101.3391628901,107.387635229512,230.321188846892,214.501798119611,26.2422780273551,28.2618002697608,83.2585989382799,5.918,29.6778560416623,103.038523524856,118.573706127888,240.067698245116,227.530229652744,35.3151071896082,38.2507457615934,136.831645962733
2019-05-10,"2019w19","Final",69.58,0.65916,105.55858972025,84.0783291038425,6.675,19.1547061634018,23.1613736465956,117.016373606152,162.471428571429,146.852747252747,32.9380445023091,37.070048393336,78.1451126531403,5.775,27.6025723111488,100.963239794343,104.881481257798,227.439111779421,211.619721052141,26.7363686046579,28.127165262732,80.2760078147228,5.918,29.3008840554831,102.661551538677,116.06055955336,237.17757968441,224.640111092037,35.7845517386375,38.1678419848784,133.97450310559
2019-05-17,"2019w20","Final",71.58,0.65678,108.986266329669,85.7738484038896,6.675,19.5273769708552,23.534044454049,119.500845655841,165.328571428571,149.70989010989,33.7269972519515,36.9237359416728,80.1311957776008,5.775,27.9784954069058,101.3391628901,107.387635229512,230.321188846892,214.501798119611,27.2564394519108,27.9925302557033,82.2676122206042,5.918,29.6778560416623,103.038523524856,118.573706127888,240.067698245116,227.530229652744,36.3060939072839,38.0849382081633,136.458975155279
2019-05-24,"2019w21","Final",68.68,0.65168,105.389148048122,84.9210024294258,6.675,20.2913521261347,24.2980196093285,124.594013357704,171.185714285714,155.567032967033,39.6730109282786,36.7774234900096,79.6215708879849,5.775,28.7491377532077,102.109805236401,112.525250871524,236.229446835206,220.410056107925,32.903679983539,27.8578952486745,81.7747067697609,5.918,30.4506486133296,103.811316096523,123.72565660567,245.992441294566,233.454972702193,41.950949835909,38.0020344314482,141.552142857143
2019-05-31,"2019w22","Final",65.74,0.65334,100.621422230385,82.1368852269458,6.675,19.881414237936,23.8880817211298,121.861094103046,168.042857142857,152.424175824176,39.7242088761003,36.6311110383464,75.0251981813053,5.775,28.335622347875,101.696289831069,109.768481502639,233.059162060988,217.239771333708,34.743283321334,27.7232602416458,77.1728633961027,5.918,30.0359794285325,103.396646911726,120.961195373689,242.813310877788,230.275842285416,43.7883319775867,37.9191306547332,138.819223602484
2019-06-07,"2019w23","Final",60.32,0.66135,91.2073788462992,74.4199651872933,6.675,19.1267558528428,23.1334233360366,116.830038202425,162.257142857143,146.638461538462,42.4100730151317,36.4847985866832,67.4516693716834,5.775,27.207853060604,100.568520543798,102.250019587499,224.412930858577,208.593540131297,34.7983502158159,27.5886252346171,69.5733229460929,5.918,28.905063469995,102.265730953189,113.421755650106,234.142955195667,221.605486603295,43.8484327040133,37.8362268780181,133.788167701863
2019-06-14,"2019w24","Final",60.76,0.65884,92.2226944326392,75.0082495030517,6.675,18.9497372193024,22.9564047024962,115.649913978822,160.9,145.281318681319,40.6416644757708,36.33848613502,68.6839542129053,5.775,27.0010953579376,100.361762841131,100.871634903057,222.827788471469,207.008397744188,32.1876806901517,27.4539902275883,70.8136907064937,5.918,28.6977288775965,102.05839636079,112.039525034116,232.553389987279,220.015921394906,41.2258343276224,37.753323101303,132.608043478261
2019-06-21,"2019w25","Final",62.17,0.65402,95.0582550992324,77.1208947351915,6.675,18.9497372193024,22.9564047024962,115.649913978822,160.9,145.281318681319,38.529019243631,36.1921736833568,69.4569104692638,5.775,27.0010953579376,100.361762841131,100.871634903057,222.827788471469,207.008397744188,31.4147244337931,27.3193552205596,71.6023427059474,5.918,28.6977288775965,102.05839636079,112.039525034116,232.553389987279,220.015921394906,40.4371823281686,37.670419324588,132.608043478261
2019-06-28,"2019w26","Final",64.47,0.66494,96.956116341324,78.9396023030764,6.675,18.9497372193024,22.9564047024962,115.649913978822,160.9,145.281318681319,36.7103116757461,36.0458612316936,72.313742442193,5.775,26.9736526775129,100.334320160707,100.688683700226,222.617394588213,206.798003860933,28.3749412580328,27.1847202135308,74.4252453588465,5.918,28.6730296798357,102.033697163029,111.874863715711,232.364029471113,219.82656087874,37.4496183568643,37.5875155478729,132.608043478261
2019-07-05,"2019w27","Final",61.99,0.66918,92.6357631728384,77.7609032564461,6.675,18.2033081285444,22.5099549794442,110.37374067273,154.9,139.558695652174,32.6128374162837,35.976094817653,73.1331578731054,5.775,26.7663356701587,103.926982521058,95.5065909501586,221.355031288678,205.208573471217,22.3734330770532,27.2209970533975,75.1849897779557,5.918,28.5821744746554,105.742821325555,107.469182980136,231.227866374116,219.130004305691,32.2841932021804,37.6852769480936,127.090652173913
2019-07-12,"2019w28","Final",64.25,0.66368,96.8087029893925,79.6905755587019,6.675,18.4828112341345,22.7894580850342,112.237094709997,157.042857142857,141.701552795031,32.546519151295,35.9063284036123,77.00087059826,5.775,27.0464145234099,104.20706137431,97.373783305166,223.502302496937,207.355844679476,20.372912706906,27.2572738932641,79.0640444012646,5.918,28.8632919463845,106.023938797284,109.34329945833,233.38310032404,221.285238255615,30.2792550570658,37.7830383483142,128.95400621118
2019-07-19,"2019w29","Final",62.71,0.67346,93.1161464674962,78.3864718190901,6.675,18.4455441533891,22.7521910042889,111.988647505028,156.757142857143,141.415838509317,33.6021756859378,35.8365619895716,75.0732294347115,5.775,27.3825091473112,104.543155998211,99.6144141311749,226.079027946847,209.932570129386,24.5411846964634,27.2935507331307,77.1060125798479,5.918,29.2006329124595,106.361279763359,111.592239232164,235.969381063948,223.871518995523,34.4862266523157,37.8807997485349,128.705559006211
2019-07-26,"2019w30","Final",62.55,0.6713,93.1774169521823,78.7166722411751,6.675,18.3337429111531,22.6403897620529,111.243305890121,155.9,140.558695652174,32.5266336489459,35.766795575531,72.6378359188472,5.775,27.4198529944113,104.580499845311,99.8633731118426,226.365330774615,210.218872957154,27.2255371929954,27.3298275729974,74.6786668755202,5.918,29.2381152420234,106.398762092923,111.842121429256,236.256745590604,224.158883522179,37.1634545537359,37.9785611487555,127.960217391304
2019-08-02,"2019w31","Final",62.55,0.6591,94.9021392808375,80.4604465361513,6.675,18.3337429111531,22.6403897620529,111.243305890121,155.9,140.558695652174,30.7828593539698,35.6970291614903,73.882933400765,5.775,27.4198529944113,104.580499845311,99.8633731118426,226.365330774615,210.218872957154,25.9804397110776,27.366104412864,75.9635138258298,5.918,29.2381152420234,106.398762092923,111.842121429256,236.256745590604,224.158883522179,35.8786076034263,38.0763225489762,127.960217391304
2019-08-09,"2019w32","Final",57.36,0.64972,88.2841839561657,76.9719233279149,6.675,18.3337429111531,22.6403897620529,111.243305890121,155.9,140.558695652174,34.2713825622062,35.6272627474496,72.630742761322,5.775,27.4198529944113,104.580499845311,99.8633731118426,226.365330774615,210.218872957154,27.2326303505205,27.4023812527306,74.7413605015181,5.918,29.2381152420234,106.398762092923,111.842121429256,236.256745590604,224.158883522179,37.1007609277379,38.1740839491968,127.960217391304
2019-08-16,"2019w33","Final",58.11,0.64488,90.1097878675102,78.5849977280208,6.675,18.3337429111531,22.6403897620529,111.243305890121,155.9,140.558695652174,32.6583081621003,35.557496333409,73.9919181550417,5.775,27.4198529944113,104.580499845311,99.8633731118426,226.365330774615,210.218872957154,25.8714549568009,27.4386580925973,76.1174802020133,5.918,29.2381152420234,106.398762092923,111.842121429256,236.256745590604,224.158883522179,35.7246412272428,38.2718453494175,127.960217391304
2019-08-23,"2019w34","Final",59.04,0.64064,92.1578421578422,78.7965133850463,6.675,18.3337429111531,22.6403897620529,111.243305890121,155.9,140.558695652174,32.4467925050748,35.4877299193683,74.2222920214071,5.775,27.4198529944113,104.580499845311,99.8633731118426,226.365330774615,210.218872957154,25.6410810904354,27.4749349324639,76.3619218491591,5.918,29.2381152420234,106.398762092923,111.842121429256,236.256745590604,224.158883522179,35.480199580097,38.3696067496381,127.960217391304
2019-08-30,"2019w35","Final",58.77,0.63484,92.5745069623842,79.1739907169893,6.675,18.4455441533891,22.7521910042889,111.988647505028,156.757142857143,141.415838509317,32.8146567880386,35.5216676149007,74.7568064628183,5.775,27.587900306362,104.748547157262,100.983688524847,227.65369349957,211.507235682109,26.2268820620287,27.6411657197688,76.9159842916429,5.918,29.4067857250609,106.567432575961,112.966591316173,237.549885960558,225.452023892133,36.0506070245297,38.6060044291398,128.705559006211
2019-09-06,"2019w36","Final",58.13,0.63376,91.7224185811664,79.2002516097386,6.675,18.7250472589792,23.031694109879,113.852001542295,158.9,143.558695652174,34.6517499325563,35.5556053104331,73.1030325043807,5.775,27.8119633889629,104.972610239863,102.477442408853,229.371510466177,213.225052648716,29.3744099044723,27.8073965070738,75.2704507374609,5.918,29.6316797024442,106.792326553344,114.465884498728,239.274073120497,227.176211052072,39.1954337612672,38.8424021086415,130.568913043478
2019-09-13,"2019w37","Final",59.9,0.64216,93.278933599103,80.3323187520484,6.675,18.7250472589792,23.031694109879,113.852001542295,158.9,143.558695652174,33.5196827902466,35.5895430059655,76.7496401430016,5.775,27.8119633889629,104.972610239863,102.477442408853,229.371510466177,213.225052648716,25.7278022658514,27.9736272943787,78.8875813846866,5.918,29.6316797024442,106.792326553344,114.465884498728,239.274073120497,227.176211052072,35.5783031140414,39.0787997881432,130.568913043478
2019-09-20,"2019w38","Final",64.36,0.63306,101.664929074653,85.9268789354892,6.675,19.2281528490413,23.5347996999411,117.206038809376,162.757142857143,147.415838509317,31.2791598738865,35.6234807014979,85.5253855586007,5.775,28.3161053248149,105.476752175715,105.838388647866,233.236598641042,217.090140823581,20.3130030892656,28.1398580816837,87.6952003935246,5.918,30.1376911515566,107.298338002456,117.839294159478,243.153494230359,231.055632161934,30.1440937659531,39.3151974676449,133.922950310559
2019-09-27,"2019w39","Final",62.21,0.62902,98.8998759975835,84.4781575065912,6.675,19.1163516068053,23.422998457705,116.460697194469,161.9,146.558695652174,31.9825396878777,35.6574183970302,82.3029455524744,5.775,28.2040737835145,105.364720634414,105.091511705863,232.377690157739,216.231232340278,22.788566153389,28.3060888689886,84.4843987910423,5.918,30.025244162865,107.185891013765,117.0896475682,242.29140065039,230.193538581965,32.6052487771578,39.5515951471465,133.177608695652
2019-10-04,"2019w40","Final",58.05,0.62758,92.4981675642946,82.2808513163059,6.675,18.5289089927086,22.834632117603,112.545336826496,161.9,142.054968944099,30.2644855101904,35.6913560925626,79.2623429449753,5.775,27.627747649248,104.787470774142,101.250261203426,232.455987352744,211.812731977568,21.9879182584505,28.4723196562936,80.2960001409956,5.918,29.746832302203,106.906555427097,115.234492223126,242.297147855978,228.059047650223,34.9384920821299,39.7879928266482,133.177608695652
2019-10-11,"2019w41","Final",58.83,0.6305,93.3068992862807,81.6313318573178,6.675,18.4310018903592,22.7367250152536,111.892622810833,161.9,141.304347826087,30.2612909535156,35.725293788095,82.608087796375,5.775,27.5299911806021,104.689714305496,100.598551412453,232.455987352744,211.063265717949,17.9904636160777,28.6385504435985,83.6358117479087,5.918,29.7003053861741,106.860028511068,114.924312782933,242.297147855978,227.702341294001,31.2885010350241,40.0243905061499,133.177608695652
2019-10-18,"2019w42","Final",59.24,0.63134,93.8321665029936,82.7827635165705,6.675,18.4310018903592,22.7367250152536,111.892622810833,161.9,141.304347826087,29.1098592942629,35.7592314836274,81.6992870811195,5.775,27.5299911806021,104.689714305496,100.598551412453,232.455987352744,211.063265717949,18.8992643313332,28.8047812309035,82.7519694378225,5.918,29.7003053861741,106.860028511068,114.924312782933,242.297147855978,227.702341294001,32.1723433451103,40.2607881856516,133.177608695652
2019-10-25,"2019w43","Final",60.53,0.6405,94.504293520687,81.8323992340485,6.675,18.4310018903592,22.7367250152536,111.892622810833,161.9,141.304347826087,30.0602235767849,35.8779100992083,77.4930407235257,5.775,27.5299911806021,104.689714305496,100.598551412453,232.455987352744,211.063265717949,23.105510688927,28.9774838956898,78.5306683255255,5.918,29.7003053861741,106.860028511068,114.924312782933,242.297147855978,227.702341294001,36.3936444574073,40.510671789938,133.177608695652
2019-11-01,"2019w44","Final",60.41,0.63915,94.5161542673864,81.5796264195693,6.675,18.4310018903592,22.7367250152536,111.892622810833,161.9,141.304347826087,30.3129963912641,35.9965887147892,75.8783153110591,5.775,27.5299911806021,104.689714305496,100.598551412453,232.455987352744,211.063265717949,24.7202361013936,29.1501865604761,76.9181345695756,5.918,29.7003053861741,106.860028511068,114.924312782933,242.297147855978,227.702341294001,38.0061782133572,40.7605553942244,133.177608695652
2019-11-08,"2019w45","Final",61.22,0.63872,95.8479458917836,81.2652434523913,6.675,18.4869025114772,22.7926256363716,112.265293618287,162.328571428571,141.732919254658,31.0000501658956,36.1152673303702,80.5786662275423,5.775,27.69809511431,104.857818239204,101.719244303839,233.744784177837,212.352062543043,21.1405780762963,29.3228892252623,81.6101345172296,5.918,29.8689798701127,107.028702995007,116.048809342524,243.590318899507,228.995512337531,34.4386748252941,41.0104389985108,133.550279503106
2019-11-15,"2019w46","Final",61.86,0.63788,96.977487928764,80.2140224358511,6.675,18.5614366729679,22.8671597978623,112.762188028225,162.9,142.304347826087,32.5481655923736,36.2339459459511,82.8212490369374,5.775,28.0716594114386,105.231382536333,104.209672951363,236.60877712249,215.216055487696,21.3884239144254,29.4955918900486,83.8540756281286,5.918,30.243812056643,107.403535181537,118.547690586059,246.464032329573,231.869225767596,34.6936149579303,41.2603226027972,134.047173913043
2019-11-22,"2019w47","Final",62.23,0.64056,97.1493693018609,79.268735038545,6.675,18.5614366729679,22.8671597978623,112.762188028225,162.9,142.304347826087,33.4934529896797,36.352624561532,80.8647681773765,5.775,28.1837287005772,105.343451825472,104.95680154562,237.467975005886,216.075253371092,24.0920333682435,29.6682945548349,81.8910173386044,5.918,30.3562617126021,107.515984837496,119.297354959119,247.326146358592,232.731339796616,37.4063376205151,41.5102062070836,134.047173913043
2019-11-29,"2019w48","Final",62.81,0.64192,97.8470837487537,81.0690070671102,6.675,18.5614366729679,22.8671597978623,112.762188028225,162.9,142.304347826087,31.6931809611145,36.4713031771129,80.2973667222491,5.775,28.1837287005772,105.343451825472,104.95680154562,237.467975005886,216.075253371092,24.6594348233709,29.8409972196212,81.323693096235,5.918,30.3562617126021,107.515984837496,119.297354959119,247.326146358592,232.731339796616,37.9736618628844,41.76008981137,134.047173913043
2019-12-06,"2019w49","Final",62.29,0.6511,95.668868069421,79.5547754687081,6.675,18.5614366729679,22.8671597978623,112.762188028225,162.9,142.304347826087,33.2074125595166,36.5899817926938,78.1736544087763,5.775,28.1837287005772,105.343451825472,104.95680154562,237.467975005886,216.075253371092,26.7831471368438,30.0136998844075,79.1855103848,5.918,30.3562617126021,107.515984837496,119.297354959119,247.326146358592,232.731339796616,40.1118445743194,42.0099734156564,134.047173913043
2019-12-13,"2019w50","Final",64.06,0.65682,97.5305258670564,80.1065152752461,6.675,18.5614366729679,22.8671597978623,112.762188028225,162.9,142.304347826087,32.6556727529786,36.7086604082748,77.176243690919,5.775,28.1837287005772,105.343451825472,104.95680154562,237.467975005886,216.075253371092,27.780557854701,30.1864025491937,78.1814881860044,5.918,30.3562617126021,107.515984837496,119.297354959119,247.326146358592,232.731339796616,41.115866773115,42.2598570199428,134.047173913043
2019-12-20,"2019w51","Final",66.24,0.6591,100.500682749203,82.9822274667533,6.675,18.5614366729679,22.8671597978623,112.762188028225,162.9,142.304347826087,29.7799605614715,36.8568301698216,76.648672482673,5.775,28.1837287005772,105.343451825472,104.95680154562,237.467975005886,216.075253371092,28.308129062947,30.2969186250865,77.6526323560381,5.9175,30.3562617126021,107.515984837496,119.297854959119,247.326146358592,232.731339796616,41.6452226030814,42.4303287766061,134.047173913043
2019-12-27,"2019w52","Final",66.355,0.663633333333333,99.9874428650359,83.0841187957273,6.675,18.6732379152039,22.9789610400983,113.507529643132,163.757142857143,143.16149068323,30.4234108474043,37.0049999313685,76.4363394796031,5.775,28.2957979897157,105.45552111461,105.703930139877,238.327172889282,216.934451254487,29.2675906602742,30.4074347009793,77.4276700409497,5.9175,30.4687113685612,107.628434493456,120.04751933218,248.188260387612,233.593453825636,42.6198492912304,42.6008005332694,134.79251552795
2020-01-03,"2020w01","Final",66.47,0.671433333333333,98.9971702328352,83.5212963929533,6.675,19.1731741118725,23.4779735107615,116.841361346927,165.757142857143,146.994334857689,33.3200649539741,37.1531696929153,75.8847504233198,5.775,29.1146525675232,106.273451966412,111.163884384599,241.654924630864,223.212336351011,35.2791339612789,30.517950776872,77.9085995647697,5.9175,31.2863932966495,108.445192695539,125.499655912108,252.479807728436,239.862348607647,47.5910563473383,42.7712722899326,136.531645962733
2020-01-10,"2020w02","Final",66.8,0.66424,100.566060460075,83.5002782762079,6.675,19.4178690874343,23.7226684863233,118.472661184006,166.9,148.87032967033,34.9723829077984,37.3013394544622,76.0883905566315,5.775,29.2596164178192,106.418415816708,112.130310053239,241.586260807824,224.323725869947,36.0419194966073,30.6284668527648,78.1336424594418,5.9175,31.4453217745378,108.604121173427,126.55917909803,252.907320415772,241.080800271457,48.4255366385879,42.9417440465959,137.525434782609
2020-01-17,"2020w03","Final",64.67,0.66282,97.5679671705742,78.8791770549996,6.675,19.3060678451983,23.6108672440873,117.727319569099,166.042857142857,148.013186813187,38.8481425140998,37.449509216009,73.5081050655822,5.775,29.071635439416,106.230434838305,110.877103530551,240.145073306733,222.882538368856,37.3689984649691,30.7389829286576,75.5577386371744,5.9175,31.2571742164555,108.415973615344,125.304862044147,251.464855803807,239.638335659492,49.747123406973,43.1122158032592,136.780093167702
2020-01-24,"2020w04","Final",62.98,0.6604,95.366444579043,77.7507142082602,6.675,19.1010989010989,23.4058982999879,116.36085994177,164.471428571429,146.441758241758,38.6101457335101,37.5976789775558,72.4447450755595,5.775,28.8648563631726,106.023655762062,109.498576355595,238.559767055534,221.297232117657,37.0538312800355,30.8494990045503,74.5005960684589,5.9175,31.0502119025649,108.209011301454,123.925113284877,249.878144730646,238.051624586331,49.4245172164178,43.2826875599224,135.413633540373
2020-01-31,"2020w05","Final",58.23,0.65358,89.0939135224456,72.5300539116239,6.675,19.0265647396082,23.3313641384972,115.863965531832,163.9,145.87032967033,43.3339116202085,37.7458487391027,68.403492885175,5.775,28.225721036602,105.384520435491,105.237674178457,233.659729551825,216.397194613948,36.8341812932824,30.9600150804431,70.4794894999718,5.9175,30.4105102050849,107.569309603974,119.660435301677,244.973765049966,233.147244905651,49.180945801705,43.4531593165857,134.916739130435
2020-02-07,"2020w06","Final",54.36,0.64645,84.0900301647459,71.2926312408504,6.675,19.0265647396082,23.3313641384972,115.863965531832,163.9,145.87032967033,44.571334290982,37.8940185006495,67.880807739718,5.775,28.0001438625182,105.158943261407,103.733826351232,231.930304550517,214.66776961264,35.8530186115144,31.0705311563359,69.9783802345544,5.9175,30.1847331353861,107.343532534275,118.155254837018,243.242807515608,231.416287371293,48.1768746024636,43.623631073249,134.916739130435
2020-02-14,"2020w07","Final",54.46,0.6422,84.8022422921208,71.5998035182546,6.675,19.0265647396082,23.3313641384972,115.863965531832,163.9,145.87032967033,44.2641620135778,38.0432364304623,69.399882740239,5.775,28.0001438625182,105.158943261407,103.733826351232,231.930304550517,214.66776961264,34.3339436109935,31.1234608176942,71.5073466995215,5.9175,30.1847331353861,107.343532534275,118.155254837018,243.242807515608,231.416287371293,46.6479081374965,43.7057336242446,134.916739130435
2020-02-21,"2020w08","Final",56.59,0.6396,88.4771732332708,72.4908082911177,6.675,18.9520305781175,23.2568299770066,115.367071121895,163.328571428571,145.298901098901,42.8762628307768,38.1924543602751,70.6371715444469,5.775,27.924951471157,105.083750870046,103.232543742157,231.35382955008,214.091294612203,32.5953721977106,31.1763904790525,72.7532024303931,5.9175,30.1094741121531,107.268273511042,117.653528015465,242.665821670822,230.839301526507,44.9003255850719,43.7878361752403,134.419844720497
2020-02-28,"2020w09","Final",51.48,0.63142,81.530518513826,67.8777276300256,6.675,18.8402293358815,23.1450287347705,114.621729506988,162.471428571429,144.441758241758,46.7440018769621,38.3416722900879,66.5111155231725,5.775,27.8121628841151,104.970962283004,102.480619828545,230.489117049426,213.226582111549,35.9695043053724,31.2293201404108,68.6559121448556,5.9175,29.9965855773037,107.155384976193,116.900937783136,241.800342903643,229.973822759328,48.24502563828,43.8699387262359,133.67450310559
2020-03-06,"2020w10","Final",49.6,0.62754,79.0387863721835,66.2945012230542,6.675,18.4302914476827,22.7350908465718,111.888810252329,159.328571428571,141.298901098901,45.5943090292751,38.4908902199007,63.8245108643223,5.775,27.567787612191,104.72658701108,100.851451349051,228.615573298008,211.353038360131,37.0269404847288,31.2822498017692,65.9839295644451,5.9175,29.7519937517966,106.910793150686,115.270325613089,239.925138908089,228.098618763774,49.2863960486435,43.9520412772316,130.941583850932
2020-03-13,"2020w11","Final",33.14,0.62602,52.9376058272899,53.3095044529669,6.675,16.3619684663163,20.6667678652053,98.0999903765529,143.471428571429,125.441758241758,44.790485923586,38.6401081497135,48.3346066155321,5.775,25.0488425015891,102.207641900478,84.0584839450385,209.303660783394,192.041125845517,35.7238773295063,31.3351794631275,50.5006328435871,5.9175,27.2308164734931,104.389615872382,98.462477091065,220.596113107762,208.769592963447,47.9618442474779,44.0341438282273,117.152763975155
2020-03-20,"2020w12","Final",27.79,0.58834,47.2345922425808,49.6327460452764,6.675,14.4613473483039,18.7661467471929,85.4291829231368,128.9,110.87032967033,35.7964368778603,38.7893260795263,37.0101288049507,5.775,23.3946098916416,100.553409290531,73.0302665453884,196.621210773796,179.358675835919,36.0201377404377,31.3881091244858,39.3235878737858,5.9175,25.5751179623684,102.733917361257,87.4244870169003,207.902424522473,196.075904378158,48.1008991431146,44.1162463792229,104.481956521739
2020-03-27,"2020w13","Final",25.13,0.57904,43.399419729207,49.0768235928341,6.675,14.4613473483039,18.7661467471929,85.4291829231368,128.9,110.87032967033,36.3523593303026,38.9385440093391,30.8182540366115,5.775,23.3946098916416,100.553409290531,73.0302665453884,196.621210773796,179.358675835919,42.2120125087769,31.4410387858441,33.1747700310266,5.9175,25.5751179623684,102.733917361257,87.4244870169003,207.902424522473,196.075904378158,54.2497169858738,44.1983489302186,104.481956521739
2020-04-03,"2020w14","Final",24.2,0.59624,40.5876828122904,44.6507717443171,6.675,14.6978499761108,19.0017256489945,87.006790834522,128.9,112.683516483516,42.3560190902049,39.0877619391519,28.578645833286,5.775,23.4984404986851,100.656316171569,73.72339431835,197.250393828835,180.154710489919,45.144748485064,31.4939684472025,30.2209091062995,5.9175,25.7730208259699,102.930896498854,88.7447631669158,208.48930440464,197.593159665769,58.5238540606163,44.2804514812142,104.481956521739
2020-04-10,"2020w15","Final",25.55,0.5948,42.955615332885,45.5868401287792,6.675,14.7924510272336,19.0963267001173,87.6374645086739,128.9,113.408791208791,42.0506243798947,39.1759469266769,29.5196062276885,5.775,23.5208236920013,100.678699364885,73.8726156071247,197.355257671341,180.32631497201,44.3530093794362,31.4579092209698,31.1672813825532,5.9175,25.8343204097794,102.992196082663,89.1534270589787,208.587117718335,198.063123141642,57.9861456764255,44.2560642311526,104.481956521739
2020-04-17,"2020w16","Final",20.89,0.60425,34.5717832023169,40.8080270917045,6.675,14.7924510272336,19.0963267001173,87.6374645086739,128.9,113.408791208791,46.8294374169694,39.264131914202,27.3943479592192,5.775,23.5208236920013,100.678699364885,73.8726156071247,197.355257671341,180.32631497201,46.4782676479055,31.4218499947372,29.0162547562626,5.9175,25.8343204097794,102.992196082663,89.1534270589787,208.587117718335,198.063123141642,60.1371723027161,44.231676981091,104.481956521739
