City, Station,Year, Month, Day,Hour,Temp,Twet(C),RH(%),Tdew(C)
Upper Hutt, Trentham Ews,2017,Sep,30,10,13.1,11.1,77.0,9.2
Upper Hutt, Trentham Ews,2017,Sep,30,11,13.9,11.3,71.0,8.7
Upper Hutt, Trentham Ews,2017,Sep,30,12,14.6,11.7,69.0,9.0
Upper Hutt, Trentham Ews,2017,Sep,30,13,13.7,10.5,65.0,7.3
Upper Hutt, Trentham Ews,2017,Sep,30,14,13.7,10.0,59.0,5.9
Upper Hutt, Trentham Ews,2017,Sep,30,15,15.3,11.6,61.0,7.9
Upper Hutt, Trentham Ews,2017,Sep,30,16,13.7,11.0,70.0,8.4
Upper Hutt, Trentham Ews,2017,Sep,30,17,13.1,10.7,72.0,8.2
Upper Hutt, Trentham Ews,2017,Sep,30,18,11.0,9.6,82.0,8.1
Upper Hutt, Trentham Ews,2017,Sep,30,19,10.0,8.9,85.0,7.6
Upper Hutt, Trentham Ews,2017,Sep,30,20,8.7,7.9,89.0,7.0
Upper Hutt, Trentham Ews,2017,Sep,30,21,9.0,8.3,91.0,7.6
Upper Hutt, Trentham Ews,2017,Sep,30,22,7.5,7.0,93.0,6.5
Upper Hutt, Trentham Ews,2017,Sep,30,23,6.5,6.1,94.0,5.6
Upper Hutt, Trentham Ews,2017,Oct,01,00,6.8,6.5,96.0,6.2
Upper Hutt, Trentham Ews,2017,Oct,01,01,7.2,6.9,96.0,6.6
Upper Hutt, Trentham Ews,2017,Oct,01,02,6.5,6.2,95.0,5.8
Upper Hutt, Trentham Ews,2017,Oct,01,03,4.8,4.5,95.0,4.1
Upper Hutt, Trentham Ews,2017,Oct,01,04,4.3,4.1,96.0,3.7
Upper Hutt, Trentham Ews,2017,Oct,01,05,5.9,5.7,97.0,5.5
Upper Hutt, Trentham Ews,2017,Oct,01,06,9.2,8.7,93.0,8.1
Upper Hutt, Trentham Ews,2017,Oct,01,07,10.6,9.2,82.0,7.7
Upper Hutt, Trentham Ews,2017,Oct,01,08,11.3,8.8,69.0,5.8
Upper Hutt, Trentham Ews,2017,Oct,01,09,12.0,9.3,68.0,6.3
Upper Hutt, Trentham Ews,2017,Oct,01,10,12.1,9.4,68.0,6.4
Upper Hutt, Trentham Ews,2017,Oct,01,11,13.0,10.2,68.0,7.2
Upper Hutt, Trentham Ews,2017,Oct,01,12,13.1,10.1,66.0,6.9
Upper Hutt, Trentham Ews,2017,Oct,01,13,13.2,10.1,65.0,6.8
Upper Hutt, Trentham Ews,2017,Oct,01,14,13.3,9.9,62.0,6.2
Upper Hutt, Trentham Ews,2017,Oct,01,15,12.6,9.7,67.0,6.7
Upper Hutt, Trentham Ews,2017,Oct,01,16,11.4,9.8,80.0,8.1
Upper Hutt, Trentham Ews,2017,Oct,01,17,10.4,8.8,79.0,6.9
Upper Hutt, Trentham Ews,2017,Oct,01,18,9.7,8.8,88.0,7.8
Upper Hutt, Trentham Ews,2017,Oct,01,19,9.3,8.5,89.0,7.6
Upper Hutt, Trentham Ews,2017,Oct,01,20,9.2,8.6,92.0,8.0
Upper Hutt, Trentham Ews,2017,Oct,01,21,8.9,8.2,91.0,7.5
Upper Hutt, Trentham Ews,2017,Oct,01,22,7.7,7.2,92.0,6.5
Upper Hutt, Trentham Ews,2017,Oct,01,23,7.0,6.6,94.0,6.1
Upper Hutt, Trentham Ews,2017,Oct,02,00,6.8,6.5,95.0,6.1
Upper Hutt, Trentham Ews,2017,Oct,02,01,6.6,6.3,95.0,5.9
Upper Hutt, Trentham Ews,2017,Oct,02,02,6.7,6.4,96.0,6.1
Upper Hutt, Trentham Ews,2017,Oct,02,03,6.1,5.8,96.0,5.5
Upper Hutt, Trentham Ews,2017,Oct,02,04,5.8,5.6,96.0,5.2
Upper Hutt, Trentham Ews,2017,Oct,02,05,5.9,5.7,96.0,5.3
Upper Hutt, Trentham Ews,2017,Oct,02,06,6.6,6.3,95.0,5.9
Upper Hutt, Trentham Ews,2017,Oct,02,07,8.9,8.4,93.0,7.8
Upper Hutt, Trentham Ews,2017,Oct,02,08,12.6,10.1,71.0,7.5
Upper Hutt, Trentham Ews,2017,Oct,02,09,13.7,10.1,60.0,6.1
Upper Hutt, Trentham Ews,2017,Oct,02,10,14.4,10.7,60.0,6.7
Upper Hutt, Trentham Ews,2017,Oct,02,11,15.7,11.2,54.0,6.4
Upper Hutt, Trentham Ews,2017,Oct,02,12,16.0,11.7,57.0,7.5
Upper Hutt, Trentham Ews,2017,Oct,02,13,16.9,12.1,53.0,7.3
Upper Hutt, Trentham Ews,2017,Oct,02,14,17.4,12.7,55.0,8.3
Upper Hutt, Trentham Ews,2017,Oct,02,15,17.9,12.4,49.0,7.1
Upper Hutt, Trentham Ews,2017,Oct,02,16,17.1,12.8,58.0,8.8
Upper Hutt, Trentham Ews,2017,Oct,02,17,16.1,12.4,62.0,8.8
Upper Hutt, Trentham Ews,2017,Oct,02,18,13.5,10.6,67.0,7.5
Upper Hutt, Trentham Ews,2017,Oct,02,19,11.2,9.0,73.0,6.6
Upper Hutt, Trentham Ews,2017,Oct,02,20,8.6,7.6,86.0,6.4
Upper Hutt, Trentham Ews,2017,Oct,02,21,7.0,6.3,90.0,5.5
Upper Hutt, Trentham Ews,2017,Oct,02,22,6.7,6.2,93.0,5.7
Upper Hutt, Trentham Ews,2017,Oct,02,23,6.1,5.7,94.0,5.2
Upper Hutt, Trentham Ews,2017,Oct,03,00,5.9,5.6,95.0,5.2
Upper Hutt, Trentham Ews,2017,Oct,03,01,5.1,4.9,96.0,4.5
Upper Hutt, Trentham Ews,2017,Oct,03,02,4.3,4.1,96.0,3.7
Upper Hutt, Trentham Ews,2017,Oct,03,03,4.0,3.8,96.0,3.4
Upper Hutt, Trentham Ews,2017,Oct,03,04,3.8,3.6,96.0,3.2
Upper Hutt, Trentham Ews,2017,Oct,03,05,3.7,3.5,97.0,3.3
Upper Hutt, Trentham Ews,2017,Oct,03,06,3.7,3.5,97.0,3.3
Upper Hutt, Trentham Ews,2017,Oct,03,07,5.3,5.1,97.0,4.9
Upper Hutt, Trentham Ews,2017,Oct,03,08,9.6,9.3,96.0,9.0
Upper Hutt, Trentham Ews,2017,Oct,03,09,14.7,11.9,70.0,9.3
Upper Hutt, Trentham Ews,2017,Oct,03,10,15.9,11.9,59.0,7.9
Upper Hutt, Trentham Ews,2017,Oct,03,11,17.2,12.7,56.0,8.4
Upper Hutt, Trentham Ews,2017,Oct,03,12,17.8,12.0,46.0,6.1
Upper Hutt, Trentham Ews,2017,Oct,03,13,18.8,13.1,48.0,7.6
Upper Hutt, Trentham Ews,2017,Oct,03,14,18.7,13.0,48.0,7.5
Upper Hutt, Trentham Ews,2017,Oct,03,15,18.3,12.8,49.0,7.4
Upper Hutt, Trentham Ews,2017,Oct,03,16,17.7,12.4,50.0,7.2
Upper Hutt, Trentham Ews,2017,Oct,03,17,16.6,11.8,53.0,7.0
Upper Hutt, Trentham Ews,2017,Oct,03,18,14.8,11.7,67.0,8.8
Upper Hutt, Trentham Ews,2017,Oct,03,19,13.1,10.8,74.0,8.6
Upper Hutt, Trentham Ews,2017,Oct,03,20,12.1,10.3,78.0,8.4
Upper Hutt, Trentham Ews,2017,Oct,03,21,10.4,8.9,81.0,7.3
Upper Hutt, Trentham Ews,2017,Oct,03,22,8.5,7.6,87.0,6.5
Upper Hutt, Trentham Ews,2017,Oct,03,23,9.9,8.5,82.0,7.0
Upper Hutt, Trentham Ews,2017,Oct,04,00,11.0,9.4,80.0,7.7
Upper Hutt, Trentham Ews,2017,Oct,04,01,11.4,9.7,79.0,7.9
Upper Hutt, Trentham Ews,2017,Oct,04,02,11.7,10.0,79.0,8.2
Upper Hutt, Trentham Ews,2017,Oct,04,03,11.8,10.0,78.0,8.1
Upper Hutt, Trentham Ews,2017,Oct,04,04,11.3,9.5,78.0,7.6
Upper Hutt, Trentham Ews,2017,Oct,04,05,11.0,9.4,80.0,7.7
Upper Hutt, Trentham Ews,2017,Oct,04,06,11.4,9.6,78.0,7.7
Upper Hutt, Trentham Ews,2017,Oct,04,07,12.3,10.1,74.0,7.8
Upper Hutt, Trentham Ews,2017,Oct,04,08,13.5,10.8,70.0,8.2
Upper Hutt, Trentham Ews,2017,Oct,04,09,13.4,10.6,68.0,7.6
Upper Hutt, Trentham Ews,2017,Oct,04,10,14.4,10.8,61.0,7.0
Upper Hutt, Trentham Ews,2017,Oct,04,11,15.3,10.9,55.0,6.3
Upper Hutt, Trentham Ews,2017,Oct,04,12,16.2,11.2,50.0,5.8
Upper Hutt, Trentham Ews,2017,Oct,04,13,16.6,11.6,51.0,6.5
Upper Hutt, Trentham Ews,2017,Oct,04,14,15.9,11.7,57.0,7.4
Upper Hutt, Trentham Ews,2017,Oct,04,15,14.8,10.4,54.0,5.6
Upper Hutt, Trentham Ews,2017,Oct,04,16,15.0,11.1,59.0,7.1
Upper Hutt, Trentham Ews,2017,Oct,04,17,13.8,11.1,70.0,8.4
Upper Hutt, Trentham Ews,2017,Oct,04,18,12.7,10.7,77.0,8.8
Upper Hutt, Trentham Ews,2017,Oct,04,19,12.4,10.5,78.0,8.7
Upper Hutt, Trentham Ews,2017,Oct,04,20,12.4,10.5,78.0,8.7
Upper Hutt, Trentham Ews,2017,Oct,04,21,12.7,10.6,75.0,8.4
Upper Hutt, Trentham Ews,2017,Oct,04,22,12.0,10.2,78.0,8.3
Upper Hutt, Trentham Ews,2017,Oct,04,23,12.2,10.3,77.0,8.3
Upper Hutt, Trentham Ews,2017,Oct,05,00,11.6,9.8,78.0,7.9
Upper Hutt, Trentham Ews,2017,Oct,05,01,13.0,11.3,80.0,9.6
Upper Hutt, Trentham Ews,2017,Oct,05,02,13.1,11.5,81.0,9.9
Upper Hutt, Trentham Ews,2017,Oct,05,03,12.9,11.5,83.0,10.1
Upper Hutt, Trentham Ews,2017,Oct,05,04,11.2,9.3,76.0,7.1
Upper Hutt, Trentham Ews,2017,Oct,05,05,10.4,8.3,73.0,5.8
Upper Hutt, Trentham Ews,2017,Oct,05,06,9.9,7.2,66.0,3.9
Upper Hutt, Trentham Ews,2017,Oct,05,07,10.0,7.3,66.0,4.0
Upper Hutt, Trentham Ews,2017,Oct,05,08,10.7,8.0,66.0,4.6
Upper Hutt, Trentham Ews,2017,Oct,05,09,11.3,8.5,66.0,5.2
Upper Hutt, Trentham Ews,2017,Oct,05,10,11.5,8.7,66.0,5.4
Upper Hutt, Trentham Ews,2017,Oct,05,11,12.1,8.6,59.0,4.3
Upper Hutt, Trentham Ews,2017,Oct,05,12,13.3,9.2,55.0,4.5
Upper Hutt, Trentham Ews,2017,Oct,05,13,13.4,9.0,52.0,3.8
Upper Hutt, Trentham Ews,2017,Oct,05,14,13.5,9.2,53.0,4.1
Upper Hutt, Trentham Ews,2017,Oct,05,15,13.2,9.2,56.0,4.6
Upper Hutt, Trentham Ews,2017,Oct,05,16,11.9,8.6,61.0,4.6
Upper Hutt, Trentham Ews,2017,Oct,05,17,11.2,8.3,65.0,4.9
Upper Hutt, Trentham Ews,2017,Oct,05,18,10.2,7.4,65.0,3.9
Upper Hutt, Trentham Ews,2017,Oct,05,19,9.3,6.7,66.0,3.3
Upper Hutt, Trentham Ews,2017,Oct,05,20,8.3,6.0,69.0,3.0
Upper Hutt, Trentham Ews,2017,Oct,05,21,7.2,5.3,73.0,2.7
Upper Hutt, Trentham Ews,2017,Oct,05,22,4.7,3.8,86.0,2.6
Upper Hutt, Trentham Ews,2017,Oct,05,23,5.8,4.8,85.0,3.5
Upper Hutt, Trentham Ews,2017,Oct,06,00,5.7,4.8,86.0,3.6
Upper Hutt, Trentham Ews,2017,Oct,06,01,6.9,5.8,84.0,4.4
Upper Hutt, Trentham Ews,2017,Oct,06,02,7.3,6.1,83.0,4.6
Upper Hutt, Trentham Ews,2017,Oct,06,03,7.2,6.1,84.0,4.7
Upper Hutt, Trentham Ews,2017,Oct,06,04,6.7,5.8,86.0,4.5
Upper Hutt, Trentham Ews,2017,Oct,06,05,6.2,5.6,90.0,4.7
Upper Hutt, Trentham Ews,2017,Oct,06,06,6.6,6.0,91.0,5.2
Upper Hutt, Trentham Ews,2017,Oct,06,07,7.3,6.5,88.0,5.5
Upper Hutt, Trentham Ews,2017,Oct,06,08,9.2,7.6,79.0,5.8
Upper Hutt, Trentham Ews,2017,Oct,06,09,11.2,9.3,77.0,7.3
Upper Hutt, Trentham Ews,2017,Oct,06,10,14.2,11.4,69.0,8.6
Upper Hutt, Trentham Ews,2017,Oct,06,11,14.6,11.3,65.0,8.1
Upper Hutt, Trentham Ews,2017,Oct,06,12,15.2,11.6,62.0,8.0
Upper Hutt, Trentham Ews,2017,Oct,06,13,14.3,11.0,64.0,7.6
Upper Hutt, Trentham Ews,2017,Oct,06,14,14.0,11.0,67.0,8.0
Upper Hutt, Trentham Ews,2017,Oct,06,15,14.3,11.0,64.0,7.6
Upper Hutt, Trentham Ews,2017,Oct,06,16,13.4,11.0,73.0,8.7
Upper Hutt, Trentham Ews,2017,Oct,06,17,13.7,11.0,70.0,8.4
Upper Hutt, Trentham Ews,2017,Oct,06,18,13.0,10.4,70.0,7.7
Upper Hutt, Trentham Ews,2017,Oct,06,19,12.9,10.8,76.0,8.8
Upper Hutt, Trentham Ews,2017,Oct,06,20,12.9,11.0,78.0,9.2
Upper Hutt, Trentham Ews,2017,Oct,06,21,12.6,11.4,86.0,10.3
Upper Hutt, Trentham Ews,2017,Oct,06,22,12.7,11.5,86.0,10.4
Upper Hutt, Trentham Ews,2017,Oct,06,23,12.6,11.5,87.0,10.5
Upper Hutt, Trentham Ews,2017,Oct,07,00,12.5,11.1,83.0,9.7
Upper Hutt, Trentham Ews,2017,Oct,07,01,12.2,10.9,84.0,9.6
Upper Hutt, Trentham Ews,2017,Oct,07,02,11.5,10.7,90.0,9.9
Upper Hutt, Trentham Ews,2017,Oct,07,03,12.1,10.8,84.0,9.5
Upper Hutt, Trentham Ews,2017,Oct,07,04,11.7,10.6,87.0,9.6
Upper Hutt, Trentham Ews,2017,Oct,07,05,11.8,10.5,84.0,9.2
Upper Hutt, Trentham Ews,2017,Oct,07,06,11.3,10.5,90.0,9.7
Upper Hutt, Trentham Ews,2017,Oct,07,07,11.8,10.8,88.0,9.9
Upper Hutt, Trentham Ews,2017,Oct,07,08,12.3,11.0,84.0,9.7
Upper Hutt, Trentham Ews,2017,Oct,07,09,12.9,11.6,85.0,10.5
Upper Hutt, Trentham Ews,2017,Oct,07,10,13.1,11.6,83.0,10.3
Upper Hutt, Trentham Ews,2017,Oct,07,11,13.1,11.6,83.0,10.3
Upper Hutt, Trentham Ews,2017,Oct,07,12,13.3,12.1,86.0,11.0
Upper Hutt, Trentham Ews,2017,Oct,07,13,13.2,12.1,87.0,11.1
Upper Hutt, Trentham Ews,2017,Oct,07,14,13.1,12.2,89.0,11.3
Upper Hutt, Trentham Ews,2017,Oct,07,15,13.5,12.4,87.0,11.4
Upper Hutt, Trentham Ews,2017,Oct,07,16,12.9,12.0,89.0,11.1
Upper Hutt, Trentham Ews,2017,Oct,07,17,12.1,11.4,91.0,10.7
Upper Hutt, Trentham Ews,2017,Oct,07,18,11.7,10.9,90.0,10.1
Upper Hutt, Trentham Ews,2017,Oct,07,19,11.1,10.5,92.0,9.9
Upper Hutt, Trentham Ews,2017,Oct,07,20,11.1,10.5,92.0,9.9
Upper Hutt, Trentham Ews,2017,Oct,07,21,10.6,10.0,92.0,9.4
Upper Hutt, Trentham Ews,2017,Oct,07,22,10.4,9.9,93.0,9.3
Upper Hutt, Trentham Ews,2017,Oct,07,23,10.3,9.8,94.0,9.4
Upper Hutt, Trentham Ews,2017,Oct,08,00,10.3,9.8,94.0,9.4
Upper Hutt, Trentham Ews,2017,Oct,08,01,10.5,10.1,95.0,9.7
Upper Hutt, Trentham Ews,2017,Oct,08,02,10.9,10.3,92.0,9.7
Upper Hutt, Trentham Ews,2017,Oct,08,03,11.0,10.5,93.0,9.9
Upper Hutt, Trentham Ews,2017,Oct,08,04,11.2,10.7,94.0,10.3
Upper Hutt, Trentham Ews,2017,Oct,08,05,12.1,10.9,86.0,9.8
Upper Hutt, Trentham Ews,2017,Oct,08,06,12.6,11.1,82.0,9.6
Upper Hutt, Trentham Ews,2017,Oct,08,07,13.3,11.5,79.0,9.8
Upper Hutt, Trentham Ews,2017,Oct,08,08,13.9,11.7,75.0,9.6
Upper Hutt, Trentham Ews,2017,Oct,08,09,14.2,12.1,77.0,10.2
Upper Hutt, Trentham Ews,2017,Oct,08,10,14.6,12.0,72.0,9.6
Upper Hutt, Trentham Ews,2017,Oct,08,11,14.2,12.2,78.0,10.4
Upper Hutt, Trentham Ews,2017,Oct,08,12,14.3,12.2,77.0,10.3
Upper Hutt, Trentham Ews,2017,Oct,08,13,14.1,12.0,77.0,10.1
Upper Hutt, Trentham Ews,2017,Oct,08,14,14.2,12.0,76.0,10.0
Upper Hutt, Trentham Ews,2017,Oct,08,15,14.5,12.3,76.0,10.3
Upper Hutt, Trentham Ews,2017,Oct,08,16,14.6,12.3,75.0,10.2
Upper Hutt, Trentham Ews,2017,Oct,08,17,13.6,11.6,77.0,9.6
Upper Hutt, Trentham Ews,2017,Oct,08,18,13.1,11.1,77.0,9.2
Upper Hutt, Trentham Ews,2017,Oct,08,19,12.7,10.8,78.0,9.0
Upper Hutt, Trentham Ews,2017,Oct,08,20,13.1,10.8,74.0,8.6
Upper Hutt, Trentham Ews,2017,Oct,08,21,12.9,10.8,76.0,8.8
Upper Hutt, Trentham Ews,2017,Oct,08,22,13.1,10.9,75.0,8.8
Upper Hutt, Trentham Ews,2017,Oct,08,23,13.1,10.9,75.0,8.8
Upper Hutt, Trentham Ews,2017,Oct,09,00,13.6,11.1,72.0,8.7
Upper Hutt, Trentham Ews,2017,Oct,09,01,13.5,11.2,74.0,9.0
Upper Hutt, Trentham Ews,2017,Oct,09,02,13.7,11.2,72.0,8.8
Upper Hutt, Trentham Ews,2017,Oct,09,03,13.7,11.2,72.0,8.8
Upper Hutt, Trentham Ews,2017,Oct,09,04,13.2,10.8,73.0,8.5
Upper Hutt, Trentham Ews,2017,Oct,09,05,13.5,10.8,70.0,8.2
Upper Hutt, Trentham Ews,2017,Oct,09,06,13.1,11.1,77.0,9.2
Upper Hutt, Trentham Ews,2017,Oct,09,07,12.9,11.6,85.0,10.5
Upper Hutt, Trentham Ews,2017,Oct,09,08,12.9,11.8,87.0,10.8
Upper Hutt, Trentham Ews,2017,Oct,09,09,13.9,12.1,80.0,10.5
Upper Hutt, Trentham Ews,2017,Oct,09,10,15.3,12.8,73.0,10.5
Upper Hutt, Trentham Ews,2017,Oct,09,11,16.4,13.5,70.0,10.9
Upper Hutt, Trentham Ews,2017,Oct,09,12,15.8,13.0,71.0,10.6
Upper Hutt, Trentham Ews,2017,Oct,09,13,15.8,13.2,73.0,11.0
Upper Hutt, Trentham Ews,2017,Oct,09,14,16.0,12.9,68.0,10.1
Upper Hutt, Trentham Ews,2017,Oct,09,15,15.8,12.4,65.0,9.3
Upper Hutt, Trentham Ews,2017,Oct,09,16,16.9,12.2,54.0,7.6
Upper Hutt, Trentham Ews,2017,Oct,09,17,16.3,12.2,59.0,8.3
Upper Hutt, Trentham Ews,2017,Oct,09,18,15.2,11.9,65.0,8.7
Upper Hutt, Trentham Ews,2017,Oct,09,19,12.6,10.7,78.0,8.9
Upper Hutt, Trentham Ews,2017,Oct,09,20,10.8,9.9,88.0,8.9
Upper Hutt, Trentham Ews,2017,Oct,09,21,10.7,9.9,90.0,9.1
Upper Hutt, Trentham Ews,2017,Oct,09,22,11.2,10.6,92.0,10.0
Upper Hutt, Trentham Ews,2017,Oct,09,23,12.0,11.5,94.0,11.1
Upper Hutt, Trentham Ews,2017,Oct,10,00,11.8,11.3,94.0,10.9
Upper Hutt, Trentham Ews,2017,Oct,10,01,11.5,11.1,95.0,10.7
Upper Hutt, Trentham Ews,2017,Oct,10,02,11.4,11.1,96.0,10.8
Upper Hutt, Trentham Ews,2017,Oct,10,03,11.0,10.7,96.0,10.4
Upper Hutt, Trentham Ews,2017,Oct,10,04,10.7,10.4,96.0,10.1
Upper Hutt, Trentham Ews,2017,Oct,10,05,10.0,9.8,97.0,9.6
Upper Hutt, Trentham Ews,2017,Oct,10,06,9.2,9.0,97.0,8.8
Upper Hutt, Trentham Ews,2017,Oct,10,07,10.0,9.8,97.0,9.6
Upper Hutt, Trentham Ews,2017,Oct,10,08,12.0,11.7,96.0,11.4
Upper Hutt, Trentham Ews,2017,Oct,10,09,14.9,13.1,80.0,11.5
Upper Hutt, Trentham Ews,2017,Oct,10,10,16.8,13.8,70.0,11.3
Upper Hutt, Trentham Ews,2017,Oct,10,11,18.1,14.1,62.0,10.7
Upper Hutt, Trentham Ews,2017,Oct,10,12,18.2,13.7,58.0,9.8
Upper Hutt, Trentham Ews,2017,Oct,10,13,16.7,13.3,66.0,10.3
Upper Hutt, Trentham Ews,2017,Oct,10,14,18.0,13.8,60.0,10.1
Upper Hutt, Trentham Ews,2017,Oct,10,15,17.8,13.4,58.0,9.5
Upper Hutt, Trentham Ews,2017,Oct,10,16,15.9,13.0,70.0,10.5
Upper Hutt, Trentham Ews,2017,Oct,10,17,14.1,11.9,76.0,10.0
Upper Hutt, Trentham Ews,2017,Oct,10,18,13.4,11.1,74.0,8.9
Upper Hutt, Trentham Ews,2017,Oct,10,19,13.3,11.1,75.0,9.0
Upper Hutt, Trentham Ews,2017,Oct,10,20,13.1,11.0,76.0,9.0
Upper Hutt, Trentham Ews,2017,Oct,10,21,12.6,11.3,85.0,10.1
Upper Hutt, Trentham Ews,2017,Oct,10,22,12.2,11.1,87.0,10.1
Upper Hutt, Trentham Ews,2017,Oct,10,23,12.7,11.5,86.0,10.4
Upper Hutt, Trentham Ews,2017,Oct,11,00,12.5,11.1,83.0,9.7
Upper Hutt, Trentham Ews,2017,Oct,11,01,12.6,11.3,84.0,10.0
Upper Hutt, Trentham Ews,2017,Oct,11,02,12.4,11.2,86.0,10.1
Upper Hutt, Trentham Ews,2017,Oct,11,03,12.4,11.1,84.0,9.8
Upper Hutt, Trentham Ews,2017,Oct,11,04,12.5,11.1,83.0,9.7
Upper Hutt, Trentham Ews,2017,Oct,11,05,12.3,10.8,82.0,9.3
Upper Hutt, Trentham Ews,2017,Oct,11,06,12.2,10.9,84.0,9.6
Upper Hutt, Trentham Ews,2017,Oct,11,07,12.5,11.0,82.0,9.5
Upper Hutt, Trentham Ews,2017,Oct,11,08,12.0,10.4,81.0,8.9
Upper Hutt, Trentham Ews,2017,Oct,11,09,13.7,11.3,73.0,9.0
Upper Hutt, Trentham Ews,2017,Oct,11,10,15.4,12.2,67.0,9.3
Upper Hutt, Trentham Ews,2017,Oct,11,11,14.0,12.0,78.0,10.2
Upper Hutt, Trentham Ews,2017,Oct,11,12,12.5,10.9,81.0,9.3
Upper Hutt, Trentham Ews,2017,Oct,11,13,12.2,10.5,80.0,8.9
Upper Hutt, Trentham Ews,2017,Oct,11,14,11.0,9.6,83.0,8.2
Upper Hutt, Trentham Ews,2017,Oct,11,15,10.3,9.2,86.0,8.1
Upper Hutt, Trentham Ews,2017,Oct,11,16,9.8,9.0,90.0,8.2
Upper Hutt, Trentham Ews,2017,Oct,11,17,9.6,8.6,87.0,7.6
Upper Hutt, Trentham Ews,2017,Oct,11,18,9.2,8.2,87.0,7.2
Upper Hutt, Trentham Ews,2017,Oct,11,19,8.6,8.0,91.0,7.2
Upper Hutt, Trentham Ews,2017,Oct,11,20,7.7,7.3,94.0,6.8
Upper Hutt, Trentham Ews,2017,Oct,11,21,6.6,6.2,94.0,5.7
Upper Hutt, Trentham Ews,2017,Oct,11,22,7.1,6.8,95.0,6.4
Upper Hutt, Trentham Ews,2017,Oct,11,23,6.8,6.5,96.0,6.2
Upper Hutt, Trentham Ews,2017,Oct,12,00,6.3,6.0,96.0,5.7
Upper Hutt, Trentham Ews,2017,Oct,12,01,7.1,6.8,96.0,6.5
Upper Hutt, Trentham Ews,2017,Oct,12,02,7.1,6.8,96.0,6.5
Upper Hutt, Trentham Ews,2017,Oct,12,03,7.0,6.7,96.0,6.4
Upper Hutt, Trentham Ews,2017,Oct,12,04,6.5,6.2,96.0,5.9
Upper Hutt, Trentham Ews,2017,Oct,12,05,7.1,6.8,96.0,6.5
Upper Hutt, Trentham Ews,2017,Oct,12,06,7.4,7.1,96.0,6.8
Upper Hutt, Trentham Ews,2017,Oct,12,07,7.9,7.6,96.0,7.3
Upper Hutt, Trentham Ews,2017,Oct,12,08,8.8,8.4,94.0,7.9
Upper Hutt, Trentham Ews,2017,Oct,12,09,9.9,8.5,82.0,7.0
Upper Hutt, Trentham Ews,2017,Oct,12,10,11.2,9.3,76.0,7.1
Upper Hutt, Trentham Ews,2017,Oct,12,11,12.4,9.9,71.0,7.3
Upper Hutt, Trentham Ews,2017,Oct,12,12,13.3,10.2,65.0,6.9
Upper Hutt, Trentham Ews,2017,Oct,12,13,15.0,11.3,61.0,7.6
Upper Hutt, Trentham Ews,2017,Oct,12,14,15.0,10.8,56.0,6.3
Upper Hutt, Trentham Ews,2017,Oct,12,15,15.3,10.8,54.0,6.1
Upper Hutt, Trentham Ews,2017,Oct,12,16,15.0,10.8,56.0,6.3
Upper Hutt, Trentham Ews,2017,Oct,12,17,14.2,10.6,61.0,6.8
Upper Hutt, Trentham Ews,2017,Oct,12,18,12.4,9.5,66.0,6.2
Upper Hutt, Trentham Ews,2017,Oct,12,19,11.0,8.7,72.0,6.2
Upper Hutt, Trentham Ews,2017,Oct,12,20,8.4,7.5,87.0,6.4
Upper Hutt, Trentham Ews,2017,Oct,12,21,8.2,7.4,89.0,6.5
Upper Hutt, Trentham Ews,2017,Oct,12,22,9.8,9.0,89.0,8.1
Upper Hutt, Trentham Ews,2017,Oct,12,23,10.7,9.1,80.0,7.4
Upper Hutt, Trentham Ews,2017,Oct,13,00,11.0,9.2,78.0,7.3
Upper Hutt, Trentham Ews,2017,Oct,13,01,11.1,9.2,76.0,7.1
Upper Hutt, Trentham Ews,2017,Oct,13,02,10.8,9.6,85.0,8.4
Upper Hutt, Trentham Ews,2017,Oct,13,03,10.7,9.8,88.0,8.8
Upper Hutt, Trentham Ews,2017,Oct,13,04,10.8,9.0,78.0,7.1
Upper Hutt, Trentham Ews,2017,Oct,13,05,10.8,8.9,76.0,6.8
Upper Hutt, Trentham Ews,2017,Oct,13,06,11.0,9.0,75.0,6.8
Upper Hutt, Trentham Ews,2017,Oct,13,07,11.5,9.1,71.0,6.4
Upper Hutt, Trentham Ews,2017,Oct,13,08,11.9,9.6,73.0,7.2
Upper Hutt, Trentham Ews,2017,Oct,13,09,12.7,10.1,70.0,7.4
Upper Hutt, Trentham Ews,2017,Oct,13,10,12.2,10.4,79.0,8.7
Upper Hutt, Trentham Ews,2017,Oct,13,11,13.0,11.3,80.0,9.6
Upper Hutt, Trentham Ews,2017,Oct,13,12,11.8,10.8,88.0,9.9
Upper Hutt, Trentham Ews,2017,Oct,13,13,12.2,11.0,85.0,9.8
Upper Hutt, Trentham Ews,2017,Oct,13,14,12.4,11.3,87.0,10.3
Upper Hutt, Trentham Ews,2017,Oct,13,15,13.0,11.8,86.0,10.7
Upper Hutt, Trentham Ews,2017,Oct,13,16,12.9,12.0,89.0,11.1
Upper Hutt, Trentham Ews,2017,Oct,13,17,13.2,12.4,90.0,11.6
Upper Hutt, Trentham Ews,2017,Oct,13,18,13.4,12.6,91.0,12.0
Upper Hutt, Trentham Ews,2017,Oct,13,19,13.5,12.6,90.0,11.9
Upper Hutt, Trentham Ews,2017,Oct,13,20,13.4,12.5,89.0,11.6
Upper Hutt, Trentham Ews,2017,Oct,13,21,13.5,12.2,85.0,11.0
